# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	NOTE	BORROWING	CHINESE	COGID	RGEN	HANZI	SOURCE	ENTRY_IN_SOURCE	COGNACY
20044	TibetanBatang	dirty	dirty	tso⁵⁵pa⁵³	ts o ⁵⁵ + p a ⁵³				599	400852		STEDT/TBL	tso⁵⁵pa⁵³	599
21935	DengDarangTaraon	dirty	dirty	kɑ³¹pɯ⁵³	k ɑ ³¹ + p ɯ ⁵³				2332	400871		STEDT/TBL	kɑ³¹pɯ⁵³	2332
23768	LoloishLisu	dirty	dirty	nɛ̱³³le³³	n ɛ̠ ³³ + l e ³³				2726	400889		STEDT/TBL	nɛ̱³³le³³	2726
24802	TibetanAlike	dirty	dirty	rtsok kwa	r ts o k _ k w a	!			599	400900		STEDT/TBL	rtsok kwa	599
25100	DengYidu	dirty	dirty	pɹɑ⁵⁵liɑ⁵⁵mi⁵⁵	p ɹ ɑ ⁵⁵ + l i ɑ ⁵⁵ + m i ⁵⁵				2990	400874		STEDT/TBL	pɹɑ⁵⁵liɑ⁵⁵mi⁵⁵	2990
25111	TaniBokar	dirty	dirty	ka naŋ	k a + n a ŋ				2993	400873		STEDT/TBL	ka naŋ	2993
25596	TibetanAlike	dirty	dirty	mȵok	m ȵ o k	!			3080	400854		STEDT/TBL	mȵok	3080
30335	KirantiKhaling		dirty	phor	pʰ o r		Nepali		3497					29788
30799	SiniticOldChinese		dirty	qʷˤra	qʷˤ r a			脏	1876		汙	SagartMa2016	*qʷˤra	1876
31064	BurmishOldBurmese		dirty	ññac◦pat	? a c + p a t				1364			Hill2016		1364
31587	KhroskyabsWobzi		dirty	lqʰǽl	l qʰ ǽ l				1104			Lai2016		1104
31841	ChepangChepang	untidy, dirty	dirty	ʔə.də bə.də	ʔ ə + d ə + b ə + d ə				3804	478722		Caughley2000		3804
32105	GaroGaro	dirty (adv)	dirty	kal-si-a	k a l + s i + a				3931	466645		Burling2003		3931
32678	ChinHakha	dirty (adj.)	dirty	a hnawmmi , a thurmi	? ǒo/o m + ? o m ʔ	[full entry: ]			4121			VanBik2014		4121
33100	TibetoKinauriBunan	dirty	dirty	sej	s e j				277			Widmer2014		277
33186	TibetoKinauriByangsi	dirty	dirty	khi:tɛ	kʰ iː t ɛ				334	541952		Sharma2003		334
33408	TibetoKinauriRongpo	dirty	dirty	mɛla	m ɛ l a		nepali mailo		468	547051		Sharma2003a		29789
34406	BurmishAchang	dirty	dirty	ək³⁵	ə k ³⁵				986			Huang1992		986
34407	BurmishAtsi	dirty	dirty	tʃhaʔ⁵⁵	tʃʰ a ʔ ⁵⁵				987			Huang1992		987
34408	BurmishBola	dirty	dirty	lu̱³⁵	l ṵ ³⁵				988			Huang1992		988
34409	BurmishLashi	dirty	dirty	a³¹san⁵⁵	a ³¹ + s a n ⁵⁵				989			Huang1992		989
34410	BurmishMaru	dirty	dirty	la̱u³⁵	l a̰ u ³⁵				988			Huang1992		988
34411	BurmishXiandao	dirty	dirty	ɤk³⁵	ɤ k ³⁵				986			Huang1992		986
35700	BurmishRangoon		dirty	ȵiʔ⁴pɑʔ⁴	nʲ i ʔ ⁴ + p ɑ ʔ ⁴				1364			Huang1992		1364
35719	KirantiBahing	infested, dirty (be v.)	dirty	tsa-	ts a				871	122077				871
35912	MizoLushai	dirty	dirty	bâl	b â l				1472	240058				1472
36234	SiniticBeijing	*dirty	dirty	tsɑŋ⁵⁵	ts ɑ ŋ ⁵⁵	**concept**: concept is ángzàng as gloss, so not zàng, but it seems to be consistent for our case. @lingulist, 6/2/2017, 9:58:30 AM		髒	1633		髒	BeijingDaxue1964		1633
36235	SiniticGuangzhou	*dirty	dirty	wu⁵³tsou⁵³	w u ⁵³ ts o u ⁵³			汚糟	1876		汚糟	BeijingDaxue1964		1876
36236	SiniticGuangzhou	*dirty	dirty	la²³tsa³⁵	l a ²³ ts a ³⁵			!	10294		邋囗	BeijingDaxue1964		10294
36237	SiniticChaozhou		dirty	tsʰi³³i⁵⁵	tsʰ i ³³ i ⁵⁵				1635		囗囗			1635
36238	SiniticLonggang		dirty	lɔ⁴⁴sɔ⁵⁵	l ɔ ⁴⁴ s ɔ ⁵⁵				10292		囗囗			10292
36239	SiniticJieyang		dirty	tsʰi³³i⁵⁵	tsʰ i ³³ i ⁵⁵				1635		囗囗			1635
36240	SiniticXingning		dirty	lui⁵⁵tʂui⁵³	l u i ⁵⁵ ʈʂ u i ⁵³				10293		囗囗			10293
36241	SiniticJieyang		dirty	naʔ⁵₂sap²	n a ʔ ⁵² s a p ²				1634		囗囗			1634
36242	SiniticChaozhou		dirty	laʔ⁵₂sap²	l a ʔ ⁵² s a p ²				1634		囗囗			1634
37560	NagaUkhrul	dirty	dirty	kʰə-mə-kʰow	kʰ ə + m ə + kʰ o w				2034	528747				2034
37770	KirantiHayu	be stained, soiled (vtt (im)	dirty	bɩ(t)	b ɿ t				1472	121129				1472
38136	Tangut		dirty	tɕior	tɕ i o r				10192		污			10192
38463	Karbi		dirty	tèr	t è r	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «hijimmai, ningni, ter, mui» (page: 253)			10343			Walker1925, Konnerth2014	hijimmai, ningni, ter, mui	10343
38628	Rabha	dirty	dirty	tʰel-tʰel	tʰ e ? tʰ e l				10343			Joseph2007		10343
#
2245	TibetanOldTibetan	dry	dry	skam-	s k a m +			干	1092		乾		skam-	1092
2258	KirantiKhaling	dry	dry	dhoŋ	dʰ o ŋ			干	875		乾		dhoŋ	875
2259	KirantiLimbu	dry	dry	kaŋ-	k a ŋ +			干	505		乾		kaŋ-	505
2274	rGyalrongJaphug	dry	dry	zbaʁ	z b a ʁ			干	1199		乾		rom	1199
2278	Tangut	dry	dry	rowr¹	r o w r ¹			干	993		乾		rowr¹	993
17077	JingphoJingpho	dry (inside of object)	dry	kh◦ʒoʔ⁵⁵	kʰ ʒ o ʔ ⁵⁵	not a loan < Burmese: Proto-Northern-Naga *C̥-kʰroːk  'dry'			220	397961		STEDT/TBL	kh◦ʒoʔ⁵⁵	220
17082	JingphoJingpho	dry (of damp objects: become dry)	dry	ka̱³³	k a̠ ³³				29709	397993		STEDT/TBL	ka̱³³	29709
18007	BodicTshangla	dry	dry	saŋ ma	s a ŋ _ m a				976	397949		STEDT/TBL	saŋ ma	976
18038	rGyalrongMaerkang	dry	dry	kə rɑm	k ə _ r ɑ m				993	397953		STEDT/TBL	kə rɑm	993
18385	TibetanLhasa	dry	dry	kam⁵⁵po⁵⁵	k a m ⁵⁵ + p o ⁵⁵				1092	397944		STEDT/TBL	kam⁵⁵po⁵⁵	1092
19328	rGyalrongDaofu	dry	dry	ɣro ɣro	ɣ r o + ɣ r o				993	397954		STEDT/TBL	ɣro ɣro	993
19757	NungicDulong	dry	dry	kam⁵⁵	k a m ⁵⁵	overwrite original source, as the word seems to be wrong (semantics are unclear, and the word is not well represented in the group)			1092	397962		STEDT/TBL	kɑ	1092
19758	NungicDulong	dry	dry	n⁵⁵	n ⁵⁵				1594	397994		STEDT/TBL	n⁵⁵	1594
20006	TibetanBatang	dry	dry	ka⁵⁵mbᴜ⁵³	k a ⁵⁵ + m b ? ⁵³	!			1092	397945		STEDT/TBL	ka⁵⁵mbᴜ⁵³	1092
20229	TibetanXiahe	dry	dry	hka mbo	h k a _ m b o	!			1092	397946		STEDT/TBL	hka mbo	1092
20359	TibetanAlike	dry	dry	rkam bo	r k a m _ b o	!			1092	397947		STEDT/TBL	rkam bo	1092
21659	DengYidu	dry	dry	ɕɑŋ³⁵	ɕ ɑ ŋ ³⁵				2272	397967		STEDT/TBL	ɕɑŋ³⁵	2272
21801	QiangicZhaba	dry	dry	tʂy³³tʂy⁵⁵	ʈʂ y ³³ + ʈʂ y ⁵⁵				2297	397956		STEDT/TBL	tʂy³³tʂy⁵⁵	2297
21895	DengDarangTaraon	dry	dry	ɕoŋ³⁵	ɕ o ŋ ³⁵				2272	397964		STEDT/TBL	ɕoŋ³⁵	2272
23815	TaniBokar	dry	dry	ɕen	ɕ e n				2743	397966		STEDT/TBL	ɕen	2743
23826	LoloishLisu	dry	dry	dʒu̱³³	dʒ u̠ ³³				2748	397982		STEDT/TBL	dʒu̱³³	2748
30803	SiniticOldChinese		dry	kˤar	kˤ a r			干	1636		乾	SagartMa2016	*[k]ˤar	1636
31065	BurmishOldBurmese		dry	khro₂k	kʰ r ? k				220			Hill2016		220
31302	rGyalrongJaphug		dry	rom	r o m				993					993
31309	rGyalrongJaphug		dry	spɯ	s p ɯ				3703					3703
31591	KhroskyabsWobzi		dry	zbî	z b î				1199			Lai2016		1199
31845	ChepangChepang	dry	dry	sot-	s o t				1369	486863		Caughley2000		1369
32109	GaroGaro	dry; thirsty (vi)	dry	ran•-a	r a n ʔ + a				3934	467398		Burling2003		3934
32405	KirantiThulung		dry	saʈpa	s a ʈ p a				1369					1369
32682	ChinHakha	dry (adj.)	dry	1. a ro, a carmi;	r à/a w + r ǎ/a w	[full entry: 2. lung a tho lomi, ngaih a nuam lomi; e.g. His sermon is dry = A phungchim mi lung a tho lo, ngaih a nuam lo.]			1253			VanBik2014		1253
33022	TibetoKinauriBunan	dry	dry	kʰjoj	kʰ j o j				220			Widmer2014		220
33187	TibetoKinauriByangsi	dry (from the state of being wet)	dry	phoda	pʰ o d a				335	542265		Sharma2003		335
33409	TibetoKinauriRongpo	coarse, dry	dry	rukɔ	r u k ɔ				469	547336		Sharma2003a		469
33638	KirantiKulung	be dry (grains, leaves, grass, etc.). (vi-1 [1: har-])	dry	harma	h a r m a				615			Tolsma1999		615
33894	KirantiBantawa	to dry (intr), to be dry	dry	cʰopma (cʰoa)	tsʰ o p				766			Jongens2009:422		766
34229	BurmishAtsi	dry	dry	xui⁵⁵	x u i ⁵⁵				1007			Huang1992		1007
34448	BurmishAchang	dry	dry	səʔ⁵⁵	s ə ʔ ⁵⁵				1369			Huang1992		1369
34450	BurmishBola	dry	dry	kja̱uʔ⁵⁵	k j a̰ u ʔ ⁵⁵				220			Huang1992		220
34452	BurmishLashi	dry	dry	kju̱ːʔ⁵⁵	k j ṵː ʔ ⁵⁵				220			Huang1992		220
34453	BurmishMaru	dry	dry	fai⁵⁵	f a i ⁵⁵				1007			Huang1992		1007
34454	BurmishXiandao	dry	dry	tsui³⁵	ts u i ³⁵				1008			Huang1992		1008
34593	BurmishRangoon		dry	ʨʰɑuʔ⁴	tɕʰ ɑ u ʔ ⁴				220			Huang1992		220
35720	KirantiBahing	dry (vi)	dry	doŋ- (/døt-)	d o ŋ				875	122280				875
35721	KirantiBahing	dry (vi)	dry	sø-	s ø				1369	122840				1369
35913	MizoLushai	dry (adj)	dry	tuihul	t u i h u l				1473	240398				1473
35914	MizoLushai	dry (adj)	dry	ro	r o				1253	240399				1253
36243	SiniticBeijing	dry	dry	kan⁵⁵	k a n ⁵⁵			幹	1636		幹	BeijingDaxue1964		1636
36244	SiniticGuangzhou	dry	dry	kɔn⁵⁵	k ɔ n ⁵⁵			幹	1636		乾	BeijingDaxue1964		1636
36245	SiniticChaozhou		dry	ta³³	t a ³³				1637		囗			1637
36246	SiniticLonggang		dry	kɔn³³	k ɔ n ³³				1636		乾			1636
36247	SiniticJieyang		dry	ta³³	t a ³³				1637		囗			1637
37561	NagaUkhrul	dry	dry	kʰə-mə-tʰen	kʰ ə + m ə + tʰ e n				2035	527411				2035
37771	KirantiHayu	dry (of earth) (adj)	dry	soːso	s oː s o				976	121560				976
38350	Karbi		dry	krèng	k r è ng	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kreng(hak)[...]» (page: 261)			10346			Walker1925, Konnerth2014	kreng(hak)[...]	10346
38622	Rabha	dry	dry	tɨ-rán	t ɨ + r á n				3934			Joseph2007		3934
#
15407	DengDarangTaraon	early	early	ɑ³¹nɑ⁵³	ɑ ³¹ + n ɑ ⁵³				1131	397459		STEDT/TBL	ɑ³¹nɑ⁵³	1131
17023	JingphoJingpho	early	early	tʃau³³	tʃ a u ³³	WB caw. LS	Burm		1586	397457		STEDT/TBL	tʃau³³	29790
17186	BodicTshangla	early	early	bet pe	b e t _ p e				566	397445		STEDT/TBL	bet pe	566
18032	rGyalrongMaerkang	early	early	kə nə phso	k ə _ n ə _ pʰ s o	!			991	397449		STEDT/TBL	kə nə phso	991
19319	rGyalrongDaofu	early	early	də ɕva	d ə + ɕ v a	!			991	397450		STEDT/TBL	də ɕva	991
19748	NungicDulong	early	early	dzɔʔ⁵⁵	dz ɔ ʔ ⁵⁵				29745	397458		STEDT/TBL	dzɔʔ⁵⁵	29745
19998	TibetanBatang	early	early	ŋ̊a⁵³	ŋ̊ a ⁵³				259	397441		STEDT/TBL	ŋ̊a⁵³	259
20250	TibetanAlike	early	early	rŋæ	r ŋ æ	!			259	397443		STEDT/TBL	rŋæ	259
21626	DengYidu	early	early	e⁵⁵nɑ⁵⁵	e ⁵⁵ + n ɑ ⁵⁵				1131	397462		STEDT/TBL	e⁵⁵nɑ⁵⁵	1131
21793	QiangicZhaba	early	early	tə⁵⁵ra⁵⁵	t ə ⁵⁵ + r a ⁵⁵				2295	397452		STEDT/TBL	tə⁵⁵ra⁵⁵	2295
21984	LoloishLisu	early	early	nɛ̱³¹	n ɛ̠ ³¹				1131	397477		STEDT/TBL	nɛ̱³¹	1131
22587	TibetanXiahe	early	early	hŋa	h ŋ a				259	397442		STEDT/TBL	hŋa	259
23808	TaniBokar	early	early	kum tɕi	k u m + tɕ i				2740	397461		STEDT/TBL	kum tɕi	2740
24994	TibetanLhasa	early	early	ŋa⁵⁵po⁵⁵	ŋ a ⁵⁵ + p o ⁵⁵				259	397440		STEDT/TBL	ŋa⁵⁵po⁵⁵	259
25786	rGyalrongJaphug	early	early	nɯmtɕi	n ɯ m tɕ i				991					991
30519	KirantiKhaling		early	ʔʌʣōː	ʔ ʌ dz ōː				3563					3563
30806	SiniticOldChinese		early	ɴətsˤuʔ	ɴ ə + tsˤ u ʔ			早	1638		早	SagartMa2016	*Nə.tsˤuʔ	1638
31594	KhroskyabsWobzi		early	nvsê	n v s ê				991			Lai2016		991
31848	ChepangChepang	early (<N sabera)	early	səy.bhər	s ə j + bʱ ə r				3805	486484		Caughley2000		3805
32113	GaroGaro	early; quickly (adv)	early	ta-ra-ta-ri	t a r a t a r i				3935	467878		Burling2003		3935
32367	TibetanOldTibetan		early	sŋa	s ŋ a				259					259
32406	KirantiThulung		early	nemso:so:	n e m s oː s oː				29774					29774
32684	ChinHakha	early (adv.)	early	tuante ah;	t u a n t e	[full entry: e.g. He gets up early in the morning = Zinglei ah tuante in a tho.]			4123			VanBik2014		4123
33075	TibetoKinauriBunan	early	early	ŋaj	ŋ a j	Comment (by Widmer2014): «WT snga»	tib[sŋa]		259			Widmer2014		29791
33639	KirantiKulung	soon, early. (adv.)	early	nus	n u s				616			Tolsma1999		616
33896	KirantiBantawa	early	early	rimrim	r i m r i m				767			Jongens2009:458		767
34897	BurmishAchang	early	early	nɔʔ⁵⁵	n ɔ ʔ ⁵⁵				1131			Huang1992		1131
34947	BurmishMaru	early	early	nɔʔ⁵⁵	n ɔ ʔ ⁵⁵				1131			Huang1992		1131
34979	BurmishRangoon	early	early	sɔ⁵⁵	s ɔ ⁵⁵				1586			Huang1992		1586
35040	BurmishAtsi	early	early	noʔ²¹	n o ʔ ²¹				1131			Huang1992		1131
35174	BurmishLashi	early	early	nɔːʔ⁵⁵	n ɔː ʔ ⁵⁵				1131			Huang1992		1131
35227	BurmishXiandao	early	early	nɔʔ⁵⁵	n ɔ ʔ ⁵⁵				1131			Huang1992		1131
35285	BurmishBola	early	early	naʔ⁵⁵	n a ʔ ⁵⁵				1131			Huang1992		1131
35915	MizoLushai	early	early	hma	m̥ a				1474	240453				1474
35916	MizoLushai	early	early	rang	r a ŋ				1257	240454				1257
36248	SiniticBeijing	early	early	tsao²¹⁴	ts ɑ o ²¹⁴			早	1638		早	BeijingDaxue1964		1638
36249	SiniticGuangzhou	early	early	tsou³⁵	ts o u ³⁵			早	1638		早	BeijingDaxue1964		1638
36250	SiniticChaozhou		early	tsa⁵³	ts a ⁵³				1638		早			1638
36251	SiniticLonggang		early	tsau³²	ts a u ³²				1638		早			1638
36252	SiniticJieyang		early	tsa³¹	ts a ³¹				1638		早			1638
36253	SiniticXingning		early	tsɑɔ²¹	ts ɑ ɔ ²¹				1638		早			1638
37562	NagaUkhrul	early (be v.)	early	kə-tʰor	k ə + tʰ o r				3317	527433				3317
37772	KirantiHayu	soon, early (adv)	early	naːna	n aː n a				1131	120877				1131
38459	Karbi		early	+dàp	+ d à p	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «serak» (page: 262)			10505			Walker1925, Konnerth2014	serak	10505
38619	Rabha	adv. early	early	tʃʰéŋ	tʃʰ é ŋ				10504			Joseph2007		10504
#
2563	TibetanOldTibetan		eight	brgʲad	b r gʲ a d				183					183
2592	rGyalrongJaphug		eight	kɯrcat	k ɯ r c a t				183				kɯrcat	183
16146	JingphoJingpho	eight	eight	mă³¹|tsa̱t⁵⁵	m ă ³¹ + ts a̠ t ⁵⁵	!			183	386403		STEDT/TBL	mă³¹|tsa̱t⁵⁵	183
18214	TibetanLhasa	eight	eight	cɛ¹³²	c ɛ ¹³²				183	386386		STEDT/TBL	cɛ¹³²	183
19155	rGyalrongDaofu	eight	eight	rjɛ	r j ɛ				183	386396		STEDT/TBL	rjɛ	183
19827	NungicDulong	eight	eight	çɑt⁵⁵	ç ɑ t ⁵⁵				183	386404		STEDT/TBL	çɑt⁵⁵	183
19829	TibetanXiahe	eight	eight	dʑal	dʑ a l				183	386388		STEDT/TBL	dʑal	183
19858	TibetanBatang	eight	eight	dʑɛʔ⁵³	dʑ ɛ ʔ ⁵³				183	386387		STEDT/TBL	dʑɛʔ⁵³	183
20851	DengYidu	eight	eight	i⁵⁵lioŋ³⁵	i ⁵⁵ + l i o ŋ ³⁵				2282	386409		STEDT/TBL	i⁵⁵lioŋ³⁵	2282
21730	DengDarangTaraon	eight	eight	liɯm³⁵	l i ɯ m ³⁵				2282	386406		STEDT/TBL	liɯm³⁵	2282
21831	BodicTshangla	eight	eight	jen	j e n				183	386391		STEDT/TBL	jen	183
22081	rGyalrongMaerkang	eight	eight	wə rjɑt	w ə _ r j ɑ t				183	386395		STEDT/TBL	wə rjɑt	183
22903	QiangicZhaba	eight	eight	ɟje⁵⁵	ɟ j e ⁵⁵	?			183	386398		STEDT/TBL	ɟje⁵⁵	183
23632	TaniBokar	eight	eight	piː ȵi	p iː + ȵ i	!			183	386408		STEDT/TBL	piː ȵi|	183
24465	LoloishLisu	eight	eight	hẽ̱³¹	h ẽ̠ ∼ ³¹				2891	386424		STEDT/TBL	hẽ̱³¹	2891
24615	TibetanAlike	eight	eight	wdʑat	w dʑ a t	!			183	386389		STEDT/TBL	wdʑat	183
30812	SiniticOldChinese		eight	pˤret	pˤ r e t			八	183		八	SagartMa2016	*pˤret	183
31066	BurmishOldBurmese		eight	rhyat	? j a t				183			Hill2016		183
31599	KhroskyabsWobzi		eight	vjɑ́	v j ɑ́				183			Lai2016		183
32118	GaroGaro	eight (num)	eight	-chet	ch e t				183	465703		Burling2003		183
32407	KirantiThulung		eight	jet	j e t				183					183
32689	ChinHakha	eight (num.)	eight	pariat	p a + r i a t				183			VanBik2014		183
32977	TibetoKinauriBunan	eight	eight	gej	g e j	Comment (by Widmer2014): «ZZ gyad / PTB *gyat»	tib[brgyad]		183			Widmer2014		29792
33188	TibetoKinauriByangsi	eight	eight	jɛdɛ	j/dʒ ɛ d ɛ				183	541872		Sharma2003		183
33410	TibetoKinauriRongpo	eight	eight	a:Th, a:T	aː ʈh		nepali		470	546264		Sharma2003a		29793
33902	KirantiBantawa	?questionable	eight	lek-ka	l e k + k a				770			Jongens2009:113		770
33903	KirantiBantawa		eight	rek-wa	r e k + w a				770			Jongens2009:		770
34503	BurmishAtsi	eight	eight	ʃit⁵⁵	ʃ i t ⁵⁵				183			Huang1992		183
34507	BurmishLashi	eight	eight	ʃɛ̱t⁵⁵	ʃ ɛ̰ t ⁵⁵				183			Huang1992		183
34508	BurmishMaru	eight	eight	ʃɛʔ⁵⁵	ʃ ɛ ʔ ⁵⁵				183			Huang1992		183
34509	BurmishXiandao	eight	eight	çɛʈ⁵⁵	ç ɛ ʈ ⁵⁵				183			Huang1992		183
34691	BurmishRangoon		eight	ɕiʔ⁴	ɕ i ʔ ⁴				183			Huang1992		183
35392	BurmishAchang	eight	eight	ɕet⁵⁵	ɕ e t ⁵⁵				183			Huang1992		183
35400	BurmishBola	eight	eight	ʃɛʔ⁵⁵	ʃ ɛ ʔ ⁵⁵				183			Huang1992		183
35722	KirantiBahing	eight (num)	eight	ja	j a				183	121723				183
35917	MizoLushai	eight	eight	pariat	p a r i a t				183	258038				183
36254	SiniticBeijing		eight	pa⁵⁵	p a ⁵⁵				183		八			183
36255	SiniticGuangzhou		eight	pat³	p a t ³				183		八			183
36256	SiniticChaozhou		eight	poiʔ²	p o i ʔ ²				183		八			183
36257	SiniticLonggang		eight	pat³	p a t ³				183		八			183
36258	SiniticJieyang		eight	poiʔ²	p o i ʔ ²				183		八			183
36259	SiniticXingning		eight	paʔʲ²	p a ʔʲ ²				183		八			183
37563	NagaUkhrul	eight	eight	ci-ʃat	c i + ʃ a t				183	525876				183
38119	Tangut		eight	jar	j a r				183		八			183
38445	Karbi		eight	nerkēp	n e r k ē p	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «nirkep» (page: 263)			10350			Walker1925, Konnerth2014	nirkep	10350
#
2722	TibetanOldTibetan		far	tʰag.riŋ.po	tʰ a g + r i ŋ + p o			元	549					549
2751	rGyalrongJaphug		far	arqʰi	a r qʰ i			元	973				arqhi	973
15883	TaniBokar	far / distant	far	aː◦to	aː t o	!			4018	395200		STEDT/TBL	aː◦to	4018
17158	BodicTshangla	far / distant	far	thaʔ riŋ mo	tʰ a ʔ _ r i ŋ _ m o		tib thag ring mo		549	395183		STEDT/TBL	thaʔ riŋ mo	29794
18002	rGyalrongMaerkang	far / distant	far	kə cçhə	k ə _ ? ə	!			973	395187		STEDT/TBL	kə cçhə	973
18343	TibetanLhasa	far / distant	far	tha⁵² riŋ¹³ku⁵⁵	tʰ a ⁵² _ r i ŋ ¹³ + k u ⁵⁵				549	395178		STEDT/TBL	tha⁵² riŋ¹³ku⁵⁵	549
19271	rGyalrongDaofu	far / distant	far	gɛ tɕe dʑi	g ɛ + tɕ e + dʑ i				1354	395188		STEDT/TBL	gɛ tɕe dʑi	1354
19719	NungicDulong	far / distant	far	mɹɑŋ⁵³	m ɹ ɑ ŋ ⁵³	also ‘high, tall’= 孟			1565	395196		STEDT/TBL	mɹɑŋ⁵³	1565
21759	QiangicZhaba	far / distant	far	tʂi⁵⁵tʂi⁵⁵	ʈʂ i ⁵⁵ + ʈʂ i ⁵⁵				2288	395190		STEDT/TBL	tʂi⁵⁵tʂi⁵⁵	2288
22560	TibetanXiahe	far / distant	far	thaχ raŋ	tʰ a χ _ r a ŋ				549	395180		STEDT/TBL	thaχ raŋ	549
23431	TibetanBatang	far / distant	far	thaʔ⁵³rĩ¹³pᴜ⁵³	tʰ a ʔ ⁵³ + r ĩ ∼ ¹³ + p ? ⁵³				549	395179		STEDT/TBL	thaʔ⁵³rĩ¹³pᴜ⁵³	549
23677	LoloishLisu	far / distant	far	ɯ³¹	ɯ ³¹				1028	395216		STEDT/TBL	ɯ³¹	1028
24149	DengDarangTaraon	far / distant	far	diɑ⁵⁵	d i ɑ ⁵⁵				2813	395198		STEDT/TBL	diɑ⁵⁵	2813
24725	TibetanAlike	far / distant	far	thak raŋ	tʰ a k _ r a ŋ				549	395181		STEDT/TBL	thak raŋ	549
25043	DengYidu	far / distant	far	lioŋ⁵⁵	l i o ŋ ⁵⁵				2973	395201		STEDT/TBL	lioŋ⁵⁵	2973
25321	JingphoJingpho	far / distant	far	tsa̱n³³	ts a̠ n ³³				3045	395195		STEDT/TBL	tsa̱n³³	3045
30342	KirantiKhaling		far	kakthʌm	k a k tʰ ʌ m				3499					3499
30343	KirantiLimbu		far	maːŋgha	m aː ŋ gh a				29713					29713
30814	SiniticOldChinese		far	Cɢʷanʔ	? + ɢʷ a n ʔ			远	1639		遠	SagartMa2016	*C.ɢʷanʔ	1639
31067	BurmishOldBurmese		far	wiyḥ	w i j ?				1028			Hill2016		1028
31601	KhroskyabsWobzi		far	rɑ́ŋ	r ɑ́ ŋ		tib thag ring mo		549			Lai2016		29795
31856	ChepangChepang	distant, far, long (story, etc.); be gone, deceased (ext.)	far	lok-	l o k				3808	486173		Caughley2000		3808
32120	GaroGaro	distant; far (vi)	far	chel•-a	ch e l ʔ + a				3938	465691		Burling2003		3938
32408	KirantiThulung		far	hono:wa	h o n oː w a	h o n o: w a			4053					4053
32691	ChinHakha	far (adv.)	far	a hla;	? àa/a + ? aa/a t	[full entry: e.g.He lives far from here = Hika hin lamhlapi ah a um, a si deuh ngaingai; e.g. He is a far better writer than his brother = Amah cu a nau nakin cattial a thiam deuh ngaingaimi a si. as far as, so far as = tiangah; e.g. As far as I know = Ka hngalh tiangah; by far, far and away = tampi thlau, suaumau; e.g. He is far and away the better writer = Amah cu cattial a thiam deuh suaumau. so far, thus far = atu tiangah, cu tiangah.]			3472			VanBik2014		3472
33160	TibetoKinauriBunan	far (away)	far	waj	w a j	Comment (by Widmer2014): «PTB *wəy»			336			Widmer2014		336
33189	TibetoKinauriByangsi	longer path, far away	far	wathɛ	w a tʰ ɛ				336	542613		Sharma2003		336
33411	TibetoKinauriRongpo	far away	far	du:r	d uː r		IA		471	546561		Sharma2003a		29796
33640	KirantiKulung	far, distant (adv.)	far	chuburi	tʃʰ u b u r i	Nepali: ṭāḍhā. (Tolsma1999)			617			Tolsma1999		617
33905	KirantiBantawa	over there, far away	far	hyana	h j a n a				771			Jongens2009:433		771
34520	BurmishRangoon		far	we⁵⁵	w e ⁵⁵				1028			Huang1992		1028
34553	BurmishAtsi	far	far	ve²¹	v e ²¹				1028			Huang1992		1028
34554	BurmishBola	far	far	vɛ³¹	v ɛ ³¹				1028			Huang1992		1028
34556	BurmishLashi	far	far	vɛː³³	v ɛː ³³				1028			Huang1992		1028
34557	BurmishMaru	far	far	va³⁵	v a ³⁵				1028			Huang1992		1028
34558	BurmishXiandao	far	far	vɛ³¹	v ɛ ³¹				1028			Huang1992		1028
35500	BurmishAchang	far	far	ve³¹	v e ³¹				1028			Huang1992		1028
35723	KirantiBahing	uphill, upstairs, far (adv)	far	getta	g e tː a				1370	121948				1370
35918	MizoLushai	far	far	hla	l̥ a				3472	240847				3472
36260	SiniticBeijing		far	jyɐn²¹⁴	j y ɐ n ²¹⁴				1639		遠			1639
36261	SiniticGuangzhou		far	jyn²³	j y n ²³				1639		遠			1639
36262	SiniticChaozhou		far	hŋ³⁵	h ŋ ³⁵				1639		遠			1639
36263	SiniticLonggang		far	jɛn³²	j ɛ n ³²				1639		遠			1639
36264	SiniticJieyang		far	hŋ³⁵	h ŋ ³⁵				1639		遠			1639
36265	SiniticXingning		far	ʐɛn²¹	ʐ ɛ n ²¹				1639		遠			1639
37564	NagaUkhrul	far	far	kla	k l a				2036	528772				2036
37773	KirantiHayu	far (adv)	far	xuʔlam	x u ʔ l a m				2162	121643				2162
38022	Tangut		far	khwa	kʰ w a				10197		遠			10197
38337	Karbi		far	helō	h e l ō	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «helo (-ving, -kon)[...]» (page: 276)			10352			Walker1925, Konnerth2014	helo (-ving, -kon)[...]	10352
38604	Rabha	far / distant	far	dzán	dz á n	Joseph (2009:503-504) for the comparison with Garo			3938			Joseph2007		3938
#
3252	TibetanOldTibetan		five	lŋa	l ŋ a			五	10357					10357
