# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	BORROWING	NOTE	CHINESE	COGID	HANZI	RGEN	SOURCE	ENTRY_IN_SOURCE
35587	Rangoon		big	ʨi⁵⁵	tɕ i ⁵⁵				909				
35715	Bahing	big (adj)	big	a-ŋolo	a + ŋ o l o				861				
35904	Lushai	big	big	lian	l i a n				1465				
35905	Lushai	big	big	hrawl	r̥ ɔ l				1244				
36208	Beijing	big	big	ta⁵¹	t a ⁵¹			大	1627				
36209	Guangzhou	big	big	tai²²	t a i ²²	< post-Han	expect l-	大	1627				
36210	Chaozhou		big	tua¹¹	t u a ¹¹	< post-Han	expect l-		1627				
36211	Longgang		big	tʰai⁵⁴	tʰ a i ⁵⁴	< post-Han	expect l-		1627				
36212	Jieyang		big	tua¹¹	t u a ¹¹	< post-Han	expect l-		1627				
36213	Xingning		big	tʰai⁵⁵ku²¹	tʰ a i ⁵⁵ k u ²¹	< post-Han	expect l-		1627				
37555	Ukhrul	big	big	kə-haka	k ə + h a k a				3314				
37764	Hayu	be big, become big; win (vi, vr)	big	xʊn	x ʊ n				2158				
37765	Hayu	big, huge (adj)	big	ʊlawo	ʊ l a w o				2159				
38013	Tangut		big	khwej	kʰ w e j				10181				
38328	Mikir		big	thè	tʰ è/e		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «the(dung)» (page: 206)		29701				
38599	Rabha	big / large	big	tem-poŋ	t e m + p o ŋ				10322				
#
708	Old_Tibetan	black	black	nag-	n a g +			黑	511				
721	Khaling	black	black	kekêm	k e k ê/e m			黑	215				
722	Limbu	black	black	mak	m a k			黑	519				
737	Japhug	black	black	ɲaʁ	ɲ a ʁ			黑	511				
741	Tangut	black	black	njaa¹	n j aː ¹			黑	511				
17010	Jingpho	black	black	tʃa̱ŋ³³	tʃ a̠ ŋ ³³				459				
17178	Motuo_Menba	black	black	tɕhaŋ lu	tɕʰ a ŋ _ l u				459				
18021	rGyalrong_Maerkang	black	black	kə nɐk	k ə _ n ɐ k	IA	Tib nag		511				
18363	Tibetan_Lhasa	black	black	na¹³ko⁵⁵	n a ¹³ + k o ⁵⁵				511				
19065	Darang_Taraon	black	black	mɑŋ⁵³	m ɑ ŋ ⁵³		=Ch, Limbu ?		519				
19300	Daofu	black	black	ȵa ȵa	ȵ a + ȵ a				511				
19301	Daofu	black	black	ga ȵa	g a + ȵ a				511				
19739	Dulong	black	black	nɑʔ⁵⁵	n ɑ ʔ ⁵⁵				511				
20160	Tibetan_Batang	black	black	nɑ¹³nɑʔ⁵³	n ɑ ¹³ + n ɑ ʔ ⁵³				511				
22400	Zhaba_Daofu_County	black	black	na⁵⁵na⁵⁵	n a ⁵⁵ + n a ⁵⁵				511				
22578	Tibetan_Xiahe	black	black	naχ kwo	n a χ _ k w o				511				
23702	Lisu	black	black	nɛ̱³³	n ɛ̠ ³³				511				
23795	Bokar	black	black	kaː jaŋ	k aː + j a ŋ				215				
24749	Tibetan_Alike	black	black	nok ko	n o k _ k o				511				
25057	Yidu	black	black	mɑ⁵⁵	m ɑ ⁵⁵				519				
30772	Old_Chinese		black	m̥ˤək	m̥ˤ ə k			黑	519				
31060	Old_Burmese		black	nak	n a k				511				
31565	Wobzi_Khroskyabs		black	ɲá	ɲ á/a				511				
31819	Chepang	very dark, black	black	tik.tak	t i k + t a k				3796				
31820	Chepang	black, dark	black	gal-	g a l				3797				
32082	Garo	black (vi)	black	gi-sim	g i s i m				3919				
32400	Thulung		black	kekem	k e k e m				215				
32655	Hakha_Chin	black (adj.)	black	nak , a nak	n a k		[full entry: ]		511				
33015	Bunan	black	black	kʰaj	kʰ a j		Comment (by Widmer2014): «ZZ kha-rlon»		215				
33184	Byangsi	black	black	wamdɛ	w a m d ɛ				332				
33405	Rongpo	black	black	tiŋdə	t i ŋ d ə				466				
33636	Kulung	black (adj.)	black	gugurpa	g u g u r p a		Nepali: kālo. (Tolsma1999)		614				
33870	Bantawa	black	black	makɨwa	m a k ɨ w a				749				
34215	Achang_Longchuan	black	black	lɔk⁵⁵	l ɔ k ⁵⁵				511				
34216	Atsi	black	black	noʔ²¹	n o ʔ ²¹				511				
34217	Bola	black	black	naʔ³¹	n a ʔ ³¹				511				
34219	Lashi	black	black	nɔːʔ³¹	n ɔː ʔ ³¹				511				
34220	Maru	black	black	nɔʔ³¹	n ɔ ʔ ³¹				511				
34221	Xiandao	black	black	nɔʔ⁵⁵	n ɔ ʔ ⁵⁵				511				
34657	Rangoon		black	nɛʔ⁴	n ɛ ʔ ⁴				511				
35716	Bahing	black (adj)	black	kɛkɛ	k ɛ k ɛ				215				
35906	Lushai	black	black	dum	d u m				3433				
35907	Lushai	black	black	hâng	h â ŋ				10222				
36214	Beijing	black	black	xei⁵⁵	x e i ⁵⁵			黑	519				
36215	Guangzhou	black	black	hɐk⁵	h ɐ k ⁵			黑	519				
36216	Chaozhou		black	ou³³	o u ³³				1628				
36217	Longgang		black	vu³³	v u ³³				1628				
36218	Jieyang		black	ou³³	o u ³³				1628				
36219	Xingning		black	vu⁴⁵	v u ⁴⁵				1628				
37556	Ukhrul	black (be v.)	black	kə-tsik	k ə + ts i k				10223				
37557	Ukhrul	black (be v.)	black	kʰə-mə-haŋ	kʰ ə + m ə + h a ŋ				10222				
37766	Hayu	black (adj)	black	khaktshiŋmi	kʰ a k tsʰ i ŋ m i				215				
38306	Mikir		black	ìk	ì/i k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ik(-kui, -sip, -vu); [...]» (page: 207)		10326				
38612	Rabha	black	black	ak	a k				10325				
#
1503	Old_Tibetan	cold	cold (of temperature)	graŋ-	g r a ŋ +			冷	933				
1516	Khaling	cold	cold (of temperature)	tshʌkpɛ	tsʰ ʌ k p ɛ			冷	325				
1517	Limbu	cold	cold (of temperature)	ci:kt-	c iː k t +			冷	325				
1532	Japhug	cold	cold (of temperature)	mɯɕtaʁ	m ɯ ɕ t a ʁ			冷	1002				
1536	Tangut	cold	cold (of temperature)	dạ²	d ạ/a ²			冷	1002				
17061	Jingpho	cold (weather, water)	cold (of temperature)	kă³¹ʃuŋ³³	k ă ³¹ + ʃ u ŋ ³³				492				
17213	Motuo_Menba	cold (weather)	cold (of temperature)	per bu	p e r _ b u				587				
17871	Tibetan_Xiahe	cold (weather)	cold (of temperature)	tɕaŋ	tɕ a ŋ				933				
18059	rGyalrong_Maerkang	cold (weather, water)	cold (of temperature)	kə mə ʃtɑk	k ə _ m ə _ ʃ t ɑ k				1002				
18417	Tibetan_Lhasa	cold (weather, water)	cold (of temperature)	tʂhəŋ¹³ŋu⁵⁵	ʈʂʰ ə ŋ ¹³ + ŋ u ⁵⁵				933				
18418	Tibetan_Lhasa	cold (weather, water)	cold (of temperature)	cha⁵⁵ko⁵⁵	ch a ⁵⁵ + k o ⁵⁵				1102				
19366	Daofu	cold (weather, water)	cold (of temperature)	ʂkhu ʂkhu	ʂ kʰ u + ʂ kʰ u				1384				
20034	Tibetan_Batang	cold (weather, water)	cold (of temperature)	tʂõ¹³mᴜ⁵³	ʈʂ õ ∼ ¹³ + m u ⁵³				933				
21835	Zhaba_Daofu_County	cold (water)	cold (of temperature)	vɪ⁵⁵vɪ⁵⁵	v ɪ ⁵⁵ + v ɪ ⁵⁵				2307				
21922	Darang_Taraon	cold (weather, water)	cold (of temperature)	dzoŋ⁵³	dz o ŋ ⁵³				2160				
22295	Dulong	cold (weather, water)	cold (of temperature)	tit⁵⁵	t i t ⁵⁵				2433				
22615	Tibetan_Xiahe	cold (water)	cold (of temperature)	tɕhaχ kwa	tɕʰ a χ _ k w a				1102				
23750	Lisu	cold (weather, water)	cold (of temperature)	dʑɛ̱³³	dʑ ɛ̠ ³³				2719				
23844	Bokar	cold (weather, water)	cold (of temperature)	ɦɯ tɕir	ɦ ɯ + tɕ i r				3281				
24018	Zhaba_Daofu_County	cold (weather)	cold (of temperature)	ʌ⁵⁵guɛ⁵⁵	ʌ ⁵⁵ + g u ɛ ⁵⁵				2793				
24788	Tibetan_Alike	cold (weather, water)	cold (of temperature)	ncçhak	n cçʰ a k				1102				
25093	Yidu	cold (weather, water)	cold (of temperature)	dio⁵⁵ɕi⁵⁵	d i o ⁵⁵ + ɕ i ⁵⁵				2989				
30786	Old_Chinese		cold (of temperature)	Craŋ	C/ + r a ŋ		WT grang-ba	冷	933				
31061	Old_Burmese		cold (of temperature)	ʔeḥ	ʔ e ḥ/				3264				
31577	Wobzi_Khroskyabs		cold (of temperature)	rkʰô	r kʰ ô/o				1384				
31830	Chepang	cold (weather, person)	cold (of temperature)	jhyuŋ-	dʒʰ j u ŋ				2160				
32067	Khaling		cold (of temperature)	dzhūŋ lʉ	dzʰ ū/u ŋ + + l ʉ				2160				
32094	Garo	cold (vi)	cold (of temperature)	chik-jim-a	cʰ i k + j i m + a				325				
32401	Thulung		cold (of temperature)	tshʌkpa	tsʰ ʌ k p a				325				
32668	Hakha_Chin	cold (adj.)	cold (of temperature)	a kik	k i k		[full entry: ]		4119				
32976	Bunan	cold	cold (of temperature)	gartɕam	g a r tɕ a m		Comment (by Widmer2014): «WT cham pa»		182				
33102	Bunan	cold	cold (of temperature)	soj	s o j				279				
33172	Hakha_Chin		cold (of temperature)	sik	s i k + s i ʔ				325				
33185	Byangsi	cold	cold (of temperature)	khat	kʰ a t				333				
33406	Rongpo	cold, winter	cold (of temperature)	sod	s o d				279				
33637	Kulung	cold, cool (adj.)	cold (of temperature)	chikchilikpa	tʃʰ i k tʃʰ i l i k p a		Nepali: ciso. (Tolsma1999)		325				
33882	Bantawa	be cold	cold (of temperature)	keŋma (keŋa)	k e ŋ				758				
34321	Achang_Longchuan	cold (weather, water)	cold (of temperature)	kʐuat⁵⁵	k ʐ u a t ⁵⁵		bad concept		956				
34322	Atsi	cold (weather, water)	cold (of temperature)	kjoʔ²¹	k j o ʔ ²¹		bad concept		956				
34323	Bola	cold (weather, water)	cold (of temperature)	kjaʔ³¹	k j a ʔ ³¹		bad concept		956				
34324	Lashi	cold (weather, water)	cold (of temperature)	ŋaːm⁵⁵	ŋ aː m ⁵⁵		bad concept		957				
34325	Maru	cold (weather, water)	cold (of temperature)	kjɔʔ³¹	k j ɔ ʔ ³¹		bad concept		956				
34326	Xiandao	cold (weather, water)	cold (of temperature)	kʐot⁵⁵	k ʐ o t ⁵⁵		bad concept		956				
34726	Rangoon		cold (of temperature)	ʨʰɑ̃⁵⁵	tɕʰ ɑ̃ ∼ ⁵⁵		bad concept		1083				
34736	Rangoon		cold (of temperature)	e⁵⁵	e ⁵⁵		bad concept		3264				
35717	Bahing	cold (n)	cold (of temperature)	dzuːmi	d z uː m i				2160				
35908	Lushai	cold	cold (of temperature)	vâwt	v â/a w/u t				1468				
35909	Lushai	cold	cold (of temperature)	dai	d a i				1469				
36220	Beijing	cold	cold (of temperature)	lɤŋ²¹⁴	l ɤ ŋ ²¹⁴			冷	933				
36221	Guangzhou	cold	cold (of temperature)	laŋ²³	l a ŋ ²³			冷	933				
36222	Guangzhou	cold	cold (of temperature)	tʊŋ³³	t ʊ ŋ ³³			凍	1629				
36223	Chaozhou		cold (of temperature)	ŋaŋ⁵⁵	ŋ a ŋ ⁵⁵				1630				
36224	Longgang		cold (of temperature)	laŋ³³	l a ŋ ³³				933				
36225	Jieyang		cold (of temperature)	ŋaŋ⁵⁵	ŋ a ŋ ⁵⁵				1630				
36226	Xingning		cold (of temperature)	laŋ²¹	l a ŋ ²¹				933				
37558	Ukhrul	cold	cold (of temperature)	kʰə-mə-ku	kʰ ə + m ə + k u				2032				
37767	Hayu	cold (temperature) (n)	cold (of temperature)	dzũːsa	d z ũː s a				2160				
38018	Tangut		cold (of temperature)	dʑjij	dʑ j i j				10187				
38333	Mikir		cold (of temperature)	ingsām	i ng s ā m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kechung, kangsam; (-- wheather) ningkreng, chungjing[...]» (page: 229)		10337				
38627	Rabha	cold (weather, water)	cold (of temperature)	sí-xam	s í/i + x a m				10336				
38691	Rabha		cold (of temperature)	cɨk	c ɨ k				325				
#
1662	Old_Tibetan		correct (right)	ŋo.ma	ŋ o + m a			对	5327				
1691	Japhug		correct (right)	ɣɤŋgi	ɣ ɤ ŋ g i			对	1465				
17047	Jingpho	right / correct	correct (right)	tʃo³¹	tʃ o ³¹				1467				
18047	rGyalrong_Maerkang	right / correct	correct (right)	wɐ stot	w ɐ _ s t o t				3976				
18401	Tibetan_Lhasa	right / correct	correct (right)	jaŋ¹³thak¹³²pa	j a ŋ ¹³ + tʰ a k ¹³² + p a				5698				
19349	Daofu	right / correct	correct (right)	ŋi ŋi	ŋ i _ ŋ i	tibetan ŋes	doubtful		5043				
19769	Dulong	right / correct	correct (right)	ɑ³¹dzu⁵⁵	ɑ ³¹ + dz u ⁵⁵				1468				
20021	Tibetan_Batang	right / correct	correct (right)	lᴜ²³¹ (do)	l u ²³¹				5697				
20074	Tibetan_Alike	right / correct	correct (right)	ntʂək	n ʈʂ ə k				5696				
21818	Zhaba_Daofu_County	right / correct	correct (right)	tʌ³³ndʑa⁵⁵	t ʌ ³³ + n dʑ a ⁵⁵				4542				
21904	Darang_Taraon	right / correct	correct (right)	kɯ³¹bioŋ⁵⁵	k ɯ ³¹ + b i o ŋ ⁵⁵				4106				
21947	Lisu	right / correct	correct (right)	dzo³¹	dz o ³¹				1466				
22600	Tibetan_Xiahe	right / correct	correct (right)	ndʐəχ	n ɖʐ ə χ				5696				
23828	Bokar	right / correct	correct (right)	po	p o				1464				
25082	Yidu	right / correct	correct (right)	bioŋ⁵⁵	b i o ŋ ⁵⁵				4106				
30331	Khaling		correct (right)	ʔʌtshʌŋŋʌ	ʔ ʌ tsʰ ʌ ŋ ŋ ʌ				1470				
30790	Old_Chinese		correct (right)	teŋ←s	t e ŋ + s			正好	3695				
30791	Old_Chinese		correct (right)	treŋ	t r e ŋ			正好	3695				
31062	Old_Burmese		correct (right)	mhan	mh a n				3908				
31579	Wobzi_Khroskyabs		correct (right)	vɟê	v ɟ ê/e				5042				
31832	Chepang	correct, sound, sensible (words)	correct (right)	ku.ra cəy-	k u + r a _ tʃ ə y				5156				
32097	Garo	appropriate; correct; right; suitable (vi)	correct (right)	kra-a	k r a + a				5326				
32320	Old_Tibetan		correct (right)	ŋes.pa	ŋ e s + p a				5043				
32321	Old_Tibetan		correct (right)	bden.pa	b d e n + p a				5328				
32322	Japhug		correct (right)	ɯ-stu	ɯ + s t u				3976				
32402	Thulung		correct (right)	dzɵpa	dz ɵ p a				5535				
32670	Hakha_Chin	correct (adj.)	correct (right)	a hmaan a dik	hm/m̥ aː n	burmese?	[full entry: ]		3908				
33135	Bunan	correct, right	correct (right)	tokna	t o k n a				6080				
33407	Rongpo	correct	correct (right)	sɛ̃	s ɛ̃				6235				
34506	Rangoon		correct (right)	m̥ɑ̃²²	m̥ ɑ̃ ∼ ²²				3908				
35493	Achang_Longchuan	right / correct	correct (right)	tsɿ⁵⁵	ts ɿ ⁵⁵				8634				
35494	Atsi	right / correct	correct (right)	tʃo²¹	tʃ o ²¹				8634				
35495	Bola	right / correct	correct (right)	tʃɔ³¹	tʃ ɔ ³¹				8634				
35497	Lashi	right / correct	correct (right)	kɛː³¹	k ɛː ³¹				8635				
35498	Maru	right / correct	correct (right)	tʃɔ³¹	tʃ ɔ ³¹				8634				
35499	Xiandao	right / correct	correct (right)	cɛ⁵⁵	c ɛ ⁵⁵				8635				
38182	Tangut		correct (right)	tɕjɨj	tɕ j ɨ j				29806				
38513	Mikir		correct (right)	chenam	ch e n a m		from :cite:Walker1925<br>page in :cite:Walker1925 238		29877				
#
16541	Zhaba_Daofu_County	dark	dark	na³³pu⁵⁵pu³³	n a ³³ + p u ⁵⁵ + p u ³³				144				
17018	Jingpho	dark	dark	sin³³	s i n ³³				1129				
18028	rGyalrong_Maerkang	dark	dark	mɐ kə khsɐl	m ɐ _ k ə _ kʰ s ɐ l	Tib gsal			990				
18372	Tibetan_Lhasa	dark	dark	mỹ¹³na⁵²	m ỹ ∼ ¹³ + n a ⁵²				144				
19312	Daofu	dark	dark	ʁnɛ ʁnɛ	ʁ n ɛ + ʁ n ɛ				1363				
19313	Daofu	dark	dark	gɛ ʁnɛ	g ɛ + ʁ n ɛ				1363				
19744	Dulong	dark	dark	dɯ⁵³	d ɯ ⁵³				1584				
19994	Tibetan_Batang	dark	dark	nɑ¹³puʔ⁵³	n ɑ ¹³ + p u ʔ ⁵³				144				
21609	Yidu	dark	dark	no⁵⁵	n o ⁵⁵				144				
21885	Darang_Taraon	dark	dark	kɑ³¹no⁵⁵	k ɑ ³¹ + n o ⁵⁵				144				
22584	Tibetan_Xiahe	dark	dark	naχ dəp	n a χ _ d ə p				144				
23802	Bokar	dark	dark	kə nə	k ə + n ə				1363				
24686	Lisu	dark	dark	mi̱ɛ̱³³tshi³⁵	m i̠ ɛ̠ ³³ + tsʰ i ³⁵				2922				
24962	Tibetan_Lhasa	dark	dark	nə¹³khuŋ⁵⁵	n ə ¹³ + kʰ u ŋ ⁵⁵				1278				
30536	Japhug		dark	qanɯ	q a n ɯ				1363				
30537	Limbu		dark	mak	m a k				761				
30538	Khaling		dark	dumʌ ghrim	d u m ʌ + gh r i m				3572				
30793	Old_Chinese		dark	qˤum←s	qˤ u m + s			暗	1631				
31063	Old_Burmese		dark	mho₂ṅ	mh o₂/o ṅ/ŋ				144				
31582	Wobzi_Khroskyabs		dark	ʁnî	ʁ n î/i				1363				
31835	Chepang	dark	dark	hrim.jhim	h r i m + dʒʰ i m				3572				
31836	Chepang	dark	dark	cyak-	tʃ j a k				3802				
32100	Garo	dark (vi)	dark	an-dal-a	a n + d a l + a				3928				
32378	Old_Tibetan		dark	mun nag	m u n _ n a g				144				
32403	Thulung		dark	tukumtsim, sintha (=night)	t u k u m ts i m				3456				
32673	Hakha_Chin	dark (adj.)	dark	a muimi; e.g. Dark night = A muimi zan	m u i m i		[full entry: ]		144				
33063	Bunan	darkness	dark	munɖak	m u n ɖ a k	tib[mun]	Comment (by Widmer2014): «WT mun pa "fog", mun nag "darkness"»		144				
33885	Bantawa	black, dark	dark	makcɨkpa	m a k ts ɨ k p a				761				
34895	Achang_Longchuan	dark	dark	ɕin⁵⁵	ɕ i n ⁵⁵				1129				
34946	Maru	dark	dark	nɔʔ³¹	n ɔ ʔ ³¹				144				
34977	Rangoon	dark	dark	m̥ɑ̃u²²	m̥ ɑ̃ u ∼ ²²				144				
35038	Atsi	dark	dark	noʔ²¹	n o ʔ ²¹				144				
35138	Bola	dark	dark	naʔ³¹	n a ʔ ³¹				144				
35355	Xiandao	dark	dark	kɯn⁵⁵	k ɯ n ⁵⁵				1278				
35718	Bahing	at night (adv)	dark	tyŋatsi	t y ŋ a ts i				1367				
35910	Lushai	dark	dark	thim	tʰ i m				1470				
35911	Lushai	dark	dark	duk	d u k				3456				
36227	Beijing	dark	dark	xei⁵⁵	x e i ⁵⁵			黑	761				
36228	Guangzhou	dark	dark	hɐk⁵	h ɐ k ⁵			黑	761				
36229	Chaozhou		dark	am¹³	a m ¹³				1631				
36230	Longgang		dark	vu³³	v u ³³				1632				
36231	Jieyang		dark	am¹³	a m ¹³		Proto-Min *əm		1631				
36232	Xingning		dark	am⁵³	a m ⁵³				1631				
36233	Longgang		dark	aŋ⁵⁵mɔ²⁴si³³sɔ³³	a ŋ ⁵⁵ m ɔ ²⁴ s i ³³ s ɔ ³³				1631				
37559	Ukhrul	dark (due to cloud) (be v.)	dark	kʰə-ŋə-mi	kʰ ə + ŋ ə + m i				2033				
37768	Hayu	night, at night (n, adv)	dark	yeksa	j e k s a				2161				
37769	Hayu	dark, darkness (adj)	dark	kuŋkuŋ	k u ŋ k u ŋ				1278				
38147	Tangut		dark	mur	m u r				4209				
38476	Mikir		dark	ingting	i ng t i ng		from :cite:Walker1925<br>page in :cite:Walker1925 245		29843				
#
2033	Old_Tibetan		dirty	btsog	b ts o g			脏	599				
2062	Japhug		dirty	ɴqʰi	ɴ qʰ i			脏	1104				
17076	Jingpho	dirty	dirty	mă³¹tsaʔ³¹	m ă ³¹ + ts a ʔ ³¹				502				
17226	Motuo_Menba	dirty	dirty	tsok pa	ts o k _ p a	tib btsog			599				
17946	Tibetan_Xiahe	dirty	dirty	hdzo to	ʰdz o _ t o				599				
18066	Zhaba_Daofu_County	dirty	dirty	ma³³ʂtsᴜ̃⁵⁵ma³³	m a ³³ + ʂ ts ũ ∼ ⁵⁵ + m a ³³	Tibetan[gtsaŋ]			1005				
18071	rGyalrong_Maerkang	dirty	dirty	mɑk ʃo	m ɑ k _ ʃ o				1009				
18436	Tibetan_Lhasa	dirty	dirty	tsok⁵⁵pa⁵⁵	ts o k ⁵⁵ + p a ⁵⁵				599				
19384	Daofu	dirty	dirty	mi xtsoŋ	m i + x ts o ŋ	Tibetan[mi.gtsaŋ]			1005				
19799	Dulong	dirty	dirty	ȵim⁵⁵	ȵ i m ⁵⁵				2024				
20044	Tibetan_Batang	dirty	dirty	tso⁵⁵pa⁵³	ts o ⁵⁵ + p a ⁵³				599				
21935	Darang_Taraon	dirty	dirty	kɑ³¹pɯ⁵³	k ɑ ³¹ + p ɯ ⁵³				2332				
23768	Lisu	dirty	dirty	nɛ̱³³le³³	n ɛ̠ ³³ + l e ³³				2726				
24802	Tibetan_Alike	dirty	dirty	rtsok kwa	r ts o k _ k w a				599				
25100	Yidu	dirty	dirty	pɹɑ⁵⁵liɑ⁵⁵mi⁵⁵	p ɹ ɑ ⁵⁵ + l i ɑ ⁵⁵ + m i ⁵⁵				2990				
25111	Bokar	dirty	dirty	ka naŋ	k a + n a ŋ				2993				
25596	Tibetan_Alike	dirty	dirty	mȵok	m ȵ o k				3080				
30335	Khaling		dirty	phor	pʰ o r	Nepali			3497				
30799	Old_Chinese		dirty	qʷˤra	qʷˤ r a			脏	1876				
31064	Old_Burmese		dirty	ññac◦pat	ññ/ɲː a c + p a t				1364				
31587	Wobzi_Khroskyabs		dirty	lqʰǽl	l qʰ ǽ/æ l				1104				
31841	Chepang	untidy, dirty	dirty	ʔə.də bə.də	ʔ ə + d ə + b ə + d ə				3804				
32105	Garo	dirty (adv)	dirty	kal-si-a	k a l + s i + a				3931				
32678	Hakha_Chin	dirty (adj.)	dirty	a hnawmmi , a thurmi	hn/n̥ ǒo/o m + hn/n̥ o m ʔ		[full entry: ]		4121				
33100	Bunan	dirty	dirty	sej	s e j				277				
33186	Byangsi	dirty	dirty	khi:tɛ	kʰ iː t ɛ				334				
33408	Rongpo	dirty	dirty	mɛla	m ɛ l a	nepali mailo			468				
34406	Achang_Longchuan	dirty	dirty	ək³⁵	ə k ³⁵				986				
34407	Atsi	dirty	dirty	tʃhaʔ⁵⁵	tʃʰ a ʔ ⁵⁵				987				
34408	Bola	dirty	dirty	lu̱³⁵	l ṵ ³⁵				988				
34409	Lashi	dirty	dirty	a³¹san⁵⁵	a ³¹ + s a n ⁵⁵				989				
34410	Maru	dirty	dirty	la̱u³⁵	l a̰ u ³⁵				988				
34411	Xiandao	dirty	dirty	ɤk³⁵	ɤ k ³⁵				986				
35700	Rangoon		dirty	ȵiʔ⁴pɑʔ⁴	nʲ i ʔ ⁴ + p ɑ ʔ ⁴				1364				
35719	Bahing	infested, dirty (be v.)	dirty	tsa-	ts a				871				
35912	Lushai	dirty	dirty	bâl	b â l				1472				
36234	Beijing	*dirty	dirty	tsɑŋ⁵⁵	ts ɑ ŋ ⁵⁵		**concept**: concept is ángzàng as gloss, so not zàng, but it seems to be consistent for our case. @lingulist, 6/2/2017, 9:58:30 AM	髒	1633				
36235	Guangzhou	*dirty	dirty	wu⁵³tsou⁵³	w u ⁵³ ts o u ⁵³			汚糟	1876				
36236	Guangzhou	*dirty	dirty	la²³tsa³⁵	l a ²³ ts a ³⁵			!	10294				
36237	Chaozhou		dirty	tsʰi³³i⁵⁵	tsʰ i ³³ i ⁵⁵				1635				
36238	Longgang		dirty	lɔ⁴⁴sɔ⁵⁵	l ɔ ⁴⁴ s ɔ ⁵⁵				10292				
36239	Jieyang		dirty	tsʰi³³i⁵⁵	tsʰ i ³³ i ⁵⁵				1635				
36240	Xingning		dirty	lui⁵⁵tʂui⁵³	l u i ⁵⁵ ʈʂ u i ⁵³				10293				
36241	Jieyang		dirty	naʔ⁵₂sap²	n a ʔ ²/⁵ s a p ²				1634				
36242	Chaozhou		dirty	laʔ⁵₂sap²	l a ʔ ²/⁵ s a p ²				1634				
37560	Ukhrul	dirty	dirty	kʰə-mə-kʰow	kʰ ə + m ə + kʰ o w				2034				
37770	Hayu	be stained, soiled (vtt (im)	dirty	bɩ(t)	b ɿ t				1472				
38136	Tangut		dirty	tɕior	tɕ i o r				10192				
38463	Mikir		dirty	tèr	t è/e r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «hijimmai, ningni, ter, mui» (page: 253)		10343				
38628	Rabha	dirty	dirty	tʰel-tʰel	tʰ e l + tʰ e l				10343				
#
2245	Old_Tibetan	dry	dry	skam-	s k a m +			干	1092				
2258	Khaling	dry	dry	dhoŋ	dʰ o ŋ			干	875				
2259	Limbu	dry	dry	kaŋ-	k a ŋ +			干	505				
2274	Japhug	dry	dry	zbaʁ	z b a ʁ			干	1199				
2278	Tangut	dry	dry	rowr¹	r o w r ¹			干	993				
17077	Jingpho	dry (inside of object)	dry	kh◦ʒoʔ⁵⁵	kʰ ʒ o ʔ ⁵⁵		not a loan < Burmese: Proto-Northern-Naga *C̥-kʰroːk  'dry'		220				
17082	Jingpho	dry (of damp objects: become dry)	dry	ka̱³³	k a̠ ³³				29709				
18007	Motuo_Menba	dry	dry	saŋ ma	s a ŋ _ m a				976				
18038	rGyalrong_Maerkang	dry	dry	kə rɑm	k ə _ r ɑ m				993				
18385	Tibetan_Lhasa	dry	dry	kam⁵⁵po⁵⁵	k a m ⁵⁵ + p o ⁵⁵				1092				
19328	Daofu	dry	dry	ɣro ɣro	ɣ r o + ɣ r o				993				
19757	Dulong	dry	dry	kam⁵⁵	k a m ⁵⁵		overwrite original source, as the word seems to be wrong (semantics are unclear, and the word is not well represented in the group)		1092				
19758	Dulong	dry	dry	n⁵⁵	n ⁵⁵				1594				
20006	Tibetan_Batang	dry	dry	ka⁵⁵mbᴜ⁵³	k a ⁵⁵ + m b u ⁵³				1092				
20229	Tibetan_Xiahe	dry	dry	hka mbo	h k a _ m b o				1092				
20359	Tibetan_Alike	dry	dry	rkam bo	r k a m _ b o				1092				
21659	Yidu	dry	dry	ɕɑŋ³⁵	ɕ ɑ ŋ ³⁵				2272				
21801	Zhaba_Daofu_County	dry	dry	tʂy³³tʂy⁵⁵	ʈʂ y ³³ + ʈʂ y ⁵⁵				2297				
21895	Darang_Taraon	dry	dry	ɕoŋ³⁵	ɕ o ŋ ³⁵				2272				
23815	Bokar	dry	dry	ɕen	ɕ e n				2743				
23826	Lisu	dry	dry	dʒu̱³³	dʒ u̠ ³³				2748				
30803	Old_Chinese		dry	kˤar	kˤ a r			干	1636				
31065	Old_Burmese		dry	khro₂k	kʰ r o₂/o k				220				
31302	Japhug		dry	rom	r o m				993				
31309	Japhug		dry	spɯ	s p ɯ				3703				
31591	Wobzi_Khroskyabs		dry	zbî	z b î/i				1199				
31845	Chepang	dry	dry	sot-	s o t				1369				
32109	Garo	dry; thirsty (vi)	dry	ran•-a	r a n ʔ + a				3934				
32405	Thulung		dry	saʈpa	s a ʈ p a				1369				
32682	Hakha_Chin	dry (adj.)	dry	1. a ro, a carmi;	r à/a w + r ǎ/a w		[full entry: 2. lung a tho lomi, ngaih a nuam lomi; e.g. His sermon is dry = A phungchim mi lung a tho lo, ngaih a nuam lo.]		1253				
33022	Bunan	dry	dry	kʰjoj	kʰ j o j				220				
