# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	BORROWING	NOTE	CHINESE	COGID	HANZI	RGEN	SOURCE	ENTRY_IN_SOURCE
33187	Byangsi	dry (from the state of being wet)	dry	phoda	pʰ o d a				335				
33409	Rongpo	coarse, dry	dry	rukɔ	r u k ɔ				469				
33638	Kulung	be dry (grains, leaves, grass, etc.). (vi-1 [1: har-])	dry	harma	h a r m a				615				
33894	Bantawa	to dry (intr), to be dry	dry	cʰopma (cʰoa)	tsʰ o p				766				
34229	Atsi	dry	dry	xui⁵⁵	x u i ⁵⁵				1007				
34448	Achang_Longchuan	dry	dry	səʔ⁵⁵	s ə ʔ ⁵⁵				1369				
34450	Bola	dry	dry	kja̱uʔ⁵⁵	k j a̰ u ʔ ⁵⁵				220				
34452	Lashi	dry	dry	kju̱ːʔ⁵⁵	k j ṵː ʔ ⁵⁵				220				
34453	Maru	dry	dry	fai⁵⁵	f a i ⁵⁵				1007				
34454	Xiandao	dry	dry	tsui³⁵	ts u i ³⁵				1008				
34593	Rangoon		dry	ʨʰɑuʔ⁴	tɕʰ ɑ u ʔ ⁴				220				
35720	Bahing	dry (vi)	dry	doŋ- (/døt-)	d o ŋ				875				
35721	Bahing	dry (vi)	dry	sø-	s ø				1369				
35913	Lushai	dry (adj)	dry	tuihul	t u i h u l				1473				
35914	Lushai	dry (adj)	dry	ro	r o				1253				
36243	Beijing	dry	dry	kan⁵⁵	k a n ⁵⁵			幹	1636				
36244	Guangzhou	dry	dry	kɔn⁵⁵	k ɔ n ⁵⁵			幹	1636				
36245	Chaozhou		dry	ta³³	t a ³³				1637				
36246	Longgang		dry	kɔn³³	k ɔ n ³³				1636				
36247	Jieyang		dry	ta³³	t a ³³				1637				
37561	Ukhrul	dry	dry	kʰə-mə-tʰen	kʰ ə + m ə + tʰ e n				2035				
37771	Hayu	dry (of earth) (adj)	dry	soːso	s oː s o				976				
38350	Mikir		dry	krèng	k r è/e ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kreng(hak)[...]» (page: 261)		10346				
38622	Rabha	dry	dry	tɨ-rán	t ɨ + r á/a n				3934				
#
15407	Darang_Taraon	early	early	ɑ³¹nɑ⁵³	ɑ ³¹ + n ɑ ⁵³				1131				
17023	Jingpho	early	early	tʃau³³	tʃ a u ³³	Burm	WB caw. LS		1586				
17186	Motuo_Menba	early	early	bet pe	b e t _ p e				566				
18032	rGyalrong_Maerkang	early	early	kə nə phso	k ə _ n ə _ pʰ s o				991				
19319	Daofu	early	early	də ɕva	d ə + ɕ v a				991				
19748	Dulong	early	early	dzɔʔ⁵⁵	dz ɔ ʔ ⁵⁵				29745				
19998	Tibetan_Batang	early	early	ŋ̊a⁵³	ŋ̊ a ⁵³				259				
20250	Tibetan_Alike	early	early	rŋæ	r ŋ æ				259				
21626	Yidu	early	early	e⁵⁵nɑ⁵⁵	e ⁵⁵ + n ɑ ⁵⁵				1131				
21793	Zhaba_Daofu_County	early	early	tə⁵⁵ra⁵⁵	t ə ⁵⁵ + r a ⁵⁵				2295				
21984	Lisu	early	early	nɛ̱³¹	n ɛ̠ ³¹				1131				
22587	Tibetan_Xiahe	early	early	hŋa	h ŋ a				259				
23808	Bokar	early	early	kum tɕi	k u m + tɕ i				2740				
24994	Tibetan_Lhasa	early	early	ŋa⁵⁵po⁵⁵	ŋ a ⁵⁵ + p o ⁵⁵				259				
25786	Japhug	early	early	nɯmtɕi	n ɯ m tɕ i				991				
30519	Khaling		early	ʔʌʣōː	ʔ ʌ dz ōː/oː				3563				
30806	Old_Chinese		early	ɴətsˤuʔ	ɴ ə + tsˤ u ʔ			早	1638				
31594	Wobzi_Khroskyabs		early	nvsê	n v s ê/e				991				
31848	Chepang	early (<N sabera)	early	səy.bhər	s ə j + bʱ ə r				3805				
32113	Garo	early; quickly (adv)	early	ta-ra-ta-ri	t a r a t a r i				3935				
32367	Old_Tibetan		early	sŋa	s ŋ a				259				
32406	Thulung		early	nemso:so:	n e m s oː s oː				29774				
32684	Hakha_Chin	early (adv.)	early	tuante ah;	t u a n t e		[full entry: e.g. He gets up early in the morning = Zinglei ah tuante in a tho.]		4123				
33075	Bunan	early	early	ŋaj	ŋ a j	tib[sŋa]	Comment (by Widmer2014): «WT snga»		259				
33639	Kulung	soon, early. (adv.)	early	nus	n u s				616				
33896	Bantawa	early	early	rimrim	r i m r i m				767				
34897	Achang_Longchuan	early	early	nɔʔ⁵⁵	n ɔ ʔ ⁵⁵				1131				
34947	Maru	early	early	nɔʔ⁵⁵	n ɔ ʔ ⁵⁵				1131				
34979	Rangoon	early	early	sɔ⁵⁵	s ɔ ⁵⁵				1586				
35040	Atsi	early	early	noʔ²¹	n o ʔ ²¹				1131				
35174	Lashi	early	early	nɔːʔ⁵⁵	n ɔː ʔ ⁵⁵				1131				
35227	Xiandao	early	early	nɔʔ⁵⁵	n ɔ ʔ ⁵⁵				1131				
35285	Bola	early	early	naʔ⁵⁵	n a ʔ ⁵⁵				1131				
35915	Lushai	early	early	hma	m̥ a				1474				
35916	Lushai	early	early	rang	r a ŋ				1257				
36248	Beijing	early	early	tsao²¹⁴	ts ɑ o ²¹⁴			早	1638				
36249	Guangzhou	early	early	tsou³⁵	ts o u ³⁵			早	1638				
36250	Chaozhou		early	tsa⁵³	ts a ⁵³				1638				
36251	Longgang		early	tsau³²	ts a u ³²				1638				
36252	Jieyang		early	tsa³¹	ts a ³¹				1638				
36253	Xingning		early	tsɑɔ²¹	ts ɑ ɔ ²¹				1638				
37562	Ukhrul	early (be v.)	early	kə-tʰor	k ə + tʰ o r				3317				
37772	Hayu	soon, early (adv)	early	naːna	n aː n a				1131				
38459	Mikir		early	+dàp	+ d à/a p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «serak» (page: 262)		10505				
38619	Rabha	adv. early	early	tʃʰéŋ	tʃʰ é/e ŋ				10504				
#
2563	Old_Tibetan		eight	brgʲad	b r gʲ a d				183				
2592	Japhug		eight	kɯrcat	k ɯ r c a t				183				
16146	Jingpho	eight	eight	mă³¹|tsa̱t⁵⁵	m ă ³¹ + ts a̠ t ⁵⁵				183				
18214	Tibetan_Lhasa	eight	eight	cɛ¹³²	c ɛ ¹³²				183				
19155	Daofu	eight	eight	rjɛ	r j ɛ				183				
19827	Dulong	eight	eight	çɑt⁵⁵	ç ɑ t ⁵⁵				183				
19829	Tibetan_Xiahe	eight	eight	dʑal	dʑ a l				183				
19858	Tibetan_Batang	eight	eight	dʑɛʔ⁵³	dʑ ɛ ʔ ⁵³				183				
20851	Yidu	eight	eight	i⁵⁵lioŋ³⁵	i ⁵⁵ + l i o ŋ ³⁵				2282				
21730	Darang_Taraon	eight	eight	liɯm³⁵	l i ɯ m ³⁵				2282				
21831	Motuo_Menba	eight	eight	jen	j e n				183				
22081	rGyalrong_Maerkang	eight	eight	wə rjɑt	w ə _ r j ɑ t				183				
22903	Zhaba_Daofu_County	eight	eight	ɟje⁵⁵	ɟ j e ⁵⁵		?		183				
23632	Bokar	eight	eight	piː ȵi	p iː + ȵ i				183				
24465	Lisu	eight	eight	hẽ̱³¹	h ẽ̠ ∼ ³¹				2891				
24615	Tibetan_Alike	eight	eight	wdʑat	w dʑ a t				183				
30812	Old_Chinese		eight	pˤret	pˤ r e t			八	183				
31066	Old_Burmese		eight	rhyat	rh/r̥ j a t				183				
31599	Wobzi_Khroskyabs		eight	vjɑ́	v j ɑ́				183				
32118	Garo	eight (num)	eight	-chet	ch e t				183				
32407	Thulung		eight	jet	j e t				183				
32689	Hakha_Chin	eight (num.)	eight	pariat	p a + r i a t				183				
32977	Bunan	eight	eight	gej	g e j	tib[brgyad]	Comment (by Widmer2014): «ZZ gyad / PTB *gyat»		183				
33188	Byangsi	eight	eight	jɛdɛ	j/dʒ ɛ d ɛ				183				
33410	Rongpo	eight	eight	a:Th, a:T	aː ʈh	nepali			470				
33902	Bantawa	?questionable	eight	lek-ka	l e k + k a				770				
33903	Bantawa		eight	rek-wa	r e k + w a				770				
34503	Atsi	eight	eight	ʃit⁵⁵	ʃ i t ⁵⁵				183				
34507	Lashi	eight	eight	ʃɛ̱t⁵⁵	ʃ ɛ̰ t ⁵⁵				183				
34508	Maru	eight	eight	ʃɛʔ⁵⁵	ʃ ɛ ʔ ⁵⁵				183				
34509	Xiandao	eight	eight	çɛʈ⁵⁵	ç ɛ ʈ ⁵⁵				183				
34691	Rangoon		eight	ɕiʔ⁴	ɕ i ʔ ⁴				183				
35392	Achang_Longchuan	eight	eight	ɕet⁵⁵	ɕ e t ⁵⁵				183				
35400	Bola	eight	eight	ʃɛʔ⁵⁵	ʃ ɛ ʔ ⁵⁵				183				
35722	Bahing	eight (num)	eight	ja	j a				183				
35917	Lushai	eight	eight	pariat	p a r i a t				183				
36254	Beijing		eight	pa⁵⁵	p a ⁵⁵				183				
36255	Guangzhou		eight	pat³	p a t ³				183				
36256	Chaozhou		eight	poiʔ²	p o i ʔ ²				183				
36257	Longgang		eight	pat³	p a t ³				183				
36258	Jieyang		eight	poiʔ²	p o i ʔ ²				183				
36259	Xingning		eight	paʔʲ²	p a ʔʲ ²				183				
37563	Ukhrul	eight	eight	ci-ʃat	c i + ʃ a t				183				
38119	Tangut		eight	jar	j a r				183				
38445	Mikir		eight	nerkēp	n e r k ē/eː p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «nirkep» (page: 263)		10350				
#
2722	Old_Tibetan		far	tʰag.riŋ.po	tʰ a g + r i ŋ + p o			元	549				
2751	Japhug		far	arqʰi	a r qʰ i			元	973				
15883	Bokar	far / distant	far	aː◦to	aː t o				4018				
17158	Motuo_Menba	far / distant	far	thaʔ riŋ mo	tʰ a ʔ _ r i ŋ _ m o	tib thag ring mo			549				
18002	rGyalrong_Maerkang	far / distant	far	kə cçhə	k ə _ cçʰ ə				973				
18343	Tibetan_Lhasa	far / distant	far	tha⁵² riŋ¹³ku⁵⁵	tʰ a ⁵² _ r i ŋ ¹³ + k u ⁵⁵				549				
19271	Daofu	far / distant	far	gɛ tɕe dʑi	g ɛ + tɕ e + dʑ i				1354				
19719	Dulong	far / distant	far	mɹɑŋ⁵³	m ɹ ɑ ŋ ⁵³		also ‘high, tall’= 孟		1565				
21759	Zhaba_Daofu_County	far / distant	far	tʂi⁵⁵tʂi⁵⁵	ʈʂ i ⁵⁵ + ʈʂ i ⁵⁵				2288				
22560	Tibetan_Xiahe	far / distant	far	thaχ raŋ	tʰ a χ _ r a ŋ				549				
23431	Tibetan_Batang	far / distant	far	thaʔ⁵³rĩ¹³pᴜ⁵³	tʰ a ʔ ⁵³ + r ĩ ∼ ¹³ + p u ⁵³				549				
23677	Lisu	far / distant	far	ɯ³¹	ɯ ³¹				1028				
24149	Darang_Taraon	far / distant	far	diɑ⁵⁵	d i ɑ ⁵⁵				2813				
24725	Tibetan_Alike	far / distant	far	thak raŋ	tʰ a k _ r a ŋ				549				
25043	Yidu	far / distant	far	lioŋ⁵⁵	l i o ŋ ⁵⁵				2973				
25321	Jingpho	far / distant	far	tsa̱n³³	ts a̠ n ³³				3045				
30342	Khaling		far	kakthʌm	k a k tʰ ʌ m				3499				
30343	Limbu		far	maːŋgha	m aː ŋ gh a				29713				
30814	Old_Chinese		far	Cɢʷanʔ	C/ + ɢʷ a n ʔ			远	1639				
31067	Old_Burmese		far	wiyḥ	w i j ḥ/				1028				
31601	Wobzi_Khroskyabs		far	rɑ́ŋ	r ɑ́ ŋ	tib thag ring mo			549				
31856	Chepang	distant, far, long (story, etc.); be gone, deceased (ext.)	far	lok-	l o k				3808				
32120	Garo	distant; far (vi)	far	chel•-a	ch e l ʔ + a				3938				
32408	Thulung		far	hono:wa	h o n oː w a		h o n o: w a		4053				
32691	Hakha_Chin	far (adv.)	far	a hla;	hl/l̥ àa/a + hl/l̥ aa/a t		[full entry: e.g.He lives far from here = Hika hin lamhlapi ah a um, a si deuh ngaingai; e.g. He is a far better writer than his brother = Amah cu a nau nakin cattial a thiam deuh ngaingaimi a si. as far as, so far as = tiangah; e.g. As far as I know = Ka hngalh tiangah; by far, far and away = tampi thlau, suaumau; e.g. He is far and away the better writer = Amah cu cattial a thiam deuh suaumau. so far, thus far = atu tiangah, cu tiangah.]		3472				
33160	Bunan	far (away)	far	waj	w a j		Comment (by Widmer2014): «PTB *wəy»		336				
33189	Byangsi	longer path, far away	far	wathɛ	w a tʰ ɛ				336				
33411	Rongpo	far away	far	du:r	d uː r	IA			471				
33640	Kulung	far, distant (adv.)	far	chuburi	tʃʰ u b u r i		Nepali: ṭāḍhā. (Tolsma1999)		617				
33905	Bantawa	over there, far away	far	hyana	h j a n a				771				
34520	Rangoon		far	we⁵⁵	w e ⁵⁵				1028				
34553	Atsi	far	far	ve²¹	v e ²¹				1028				
34554	Bola	far	far	vɛ³¹	v ɛ ³¹				1028				
34556	Lashi	far	far	vɛː³³	v ɛː ³³				1028				
34557	Maru	far	far	va³⁵	v a ³⁵				1028				
34558	Xiandao	far	far	vɛ³¹	v ɛ ³¹				1028				
35500	Achang_Longchuan	far	far	ve³¹	v e ³¹				1028				
35723	Bahing	uphill, upstairs, far (adv)	far	getta	g e tː a				1370				
35918	Lushai	far	far	hla	l̥ a				3472				
36260	Beijing		far	jyɐn²¹⁴	j y ɐ n ²¹⁴				1639				
36261	Guangzhou		far	jyn²³	j y n ²³				1639				
36262	Chaozhou		far	hŋ³⁵	h ŋ ³⁵				1639				
36263	Longgang		far	jɛn³²	j ɛ n ³²				1639				
36264	Jieyang		far	hŋ³⁵	h ŋ ³⁵				1639				
36265	Xingning		far	ʐɛn²¹	ʐ ɛ n ²¹				1639				
37564	Ukhrul	far	far	kla	k l a				2036				
37773	Hayu	far (adv)	far	xuʔlam	x u ʔ l a m				2162				
38022	Tangut		far	khwa	kʰ w a				10197				
38337	Mikir		far	helō	h e l ō/oː		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «helo (-ving, -kon)[...]» (page: 276)		10352				
38604	Rabha	far / distant	far	dzán	dz á/a n		Joseph (2009:503-504) for the comparison with Garo		3938				
#
3252	Old_Tibetan		five	lŋa	l ŋ a			五	10357				
3281	Japhug		five	kɯmŋu	k ɯ m ŋ u			五	10357				
16861	Jingpho	five	five	mă³¹|ŋa³³	m ă ³¹ + ŋ a ³³				10357				
17031	Motuo_Menba	five	five	ŋa	ŋ a				10357				
17916	rGyalrong_Maerkang	five	five	kə mŋo	k ə _ m ŋ o				10357				
18211	Tibetan_Lhasa	five	five	ŋa⁵⁵	ŋ a ⁵⁵				10357				
19855	Tibetan_Batang	five	five	ŋa⁵³	ŋ a ⁵³				10357				
21644	Zhaba_Daofu_County	five	five	ŋøi¹³	ŋ ø i ¹³				10357				
22447	Tibetan_Xiahe	five	five	hŋa	h ŋ a				10357				
23449	Darang_Taraon	five	five	mɑ³¹ŋɑ³⁵	m ɑ ³¹ + ŋ ɑ ³⁵				10357				
23551	Lisu	five	five	ŋuɑ³¹	ŋ u ɑ ³¹				10357				
23891	Daofu	five	five	ɴɢvɛ	ɴ ɢ v ɛ				10357				
24221	Bokar	five	five	o ŋo	o + ŋ o				10357				
24612	Tibetan_Alike	five	five	rŋæ	r ŋ æ				10357				
24806	Yidu	five	five	mɑ³¹ŋɑ⁵⁵	m ɑ ³¹ + ŋ ɑ ⁵⁵				10357				
25453	Dulong	five	five	pɯ³¹ŋɑ⁵³	p ɯ ³¹ + ŋ ɑ ⁵³				10357				
30344	Khaling		five	bhɵ̂ŋ	bh ɵ ŋ				10357				
30821	Old_Chinese		five	Cŋˤaʔ	C/ + ŋˤ a ʔ			五	10357				
31069	Old_Burmese		five	ṅāḥ	ṅ/ŋ ā ḥ/				10357				
31301	Limbu		five	ŋasi	ŋ a s i				10357				
31608	Wobzi_Khroskyabs		five	mŋɑ́	m ŋ ɑ́				10357				
31863	Chepang	five	five	po.ŋa	p o + ŋ a				10357				
32410	Thulung		five	ŋo:	ŋ oː		ŋ o:		10357				
32698	Hakha_Chin	five (num.)	five	panga	p a ŋ âa/a				10357				
33074	Bunan	five	five	ŋai	ŋ a i		Comment (by Widmer2014): «WT lnga»		10357				
33190	Byangsi	five	five	ŋai	ŋ a i				10357				
33412	Rongpo	five	five	ŋɛ	ŋ ɛ				10357				
33642	Kulung	five (num.)	five	Naci	ŋ a tʃ i		Nepali: pāṃc. (Tolsma1999)		10357				
33912	Bantawa	five	five	cʰuk-ka	tsʰ u k + k a				775				
34206	Achang_Longchuan	five	five	ŋɔ³¹	ŋ ɔ ³¹				10357				
34223	Rangoon		five	ŋɑ⁵⁵	ŋ ɑ ⁵⁵				10357				
34650	Atsi	five	five	ŋo²¹	ŋ o ²¹				10357				
34651	Bola	five	five	ŋa³¹	ŋ a ³¹				10357				
34653	Lashi	five	five	ŋ³³	ŋ ³³				10357				
34654	Maru	five	five	ŋɔ⁵⁵	ŋ ɔ ⁵⁵				10357				
34655	Xiandao	five	five	ŋɔ³¹	ŋ ɔ ³¹				10357				
35724	Bahing	five (num)	five	ŋə	ŋ ə				10357				
35919	Lushai	five	five	pa◦nga	p a + ŋ a				10357				
36266	Beijing		five	wu²¹⁴	w u ²¹⁴				10357				
36267	Guangzhou		five	ŋ̩̩²³	ŋ̩ ²³				10357				
36268	Chaozhou		five	ŋou³⁵	ŋ o u ³⁵				10357				
36269	Longgang		five	m³²	m ³²				10357				
36270	Jieyang		five	ŋou³⁵	ŋ o u ³⁵				10357				
36271	Xingning		five	m²¹	m ²¹				10357				
37565	Ukhrul	five	five	pʰə-ŋa	pʰ ə + ŋ a				10357				
38040	Tangut		five	ŋwə	ŋ w ə				10357				
38356	Mikir		five	phō	pʰ ō/oː		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phongo, phono, pho» (page: 280)		10357				
#
3676	Old_Tibetan		four	bʑi	b ʑ i			四	263				
3705	Japhug		four	kɯβde	k ɯ β d e			四	263				
16860	Jingpho	four	four	mă³¹li³³|	m ă ³¹ + l i ³³				263				
17030	Motuo_Menba	four	four	phi	pʰ i				263				
18210	Tibetan_Lhasa	four	four	ɕi¹³	ɕ i ¹³				263				
19102	Tibetan_Alike	four	four	wʑə	w ʑ ə				263				
19151	Daofu	four	four	ɤɮə	ɣ ɮ ə				263				
19588	Dulong	four	four	ɑ³¹bli⁵³	ɑ ³¹ + b l i ⁵³				263				
19854	Tibetan_Batang	four	four	ɣɪ⁵³	ɣ ɪ ⁵³				263				
21340	rGyalrong_Maerkang	four	four	kə wdi	k ə _ w d i				263				
21643	Zhaba_Daofu_County	four	four	dʌ¹³	d ʌ ¹³				263				
21726	Darang_Taraon	four	four	kɑ³¹pɹɑi⁵⁵	k ɑ ³¹ + p ɹ ɑ i ⁵⁵				263				
22446	Tibetan_Xiahe	four	four	ʑə	ʑ ə				263				
23550	Lisu	four	four	li³³	l i ³³				263				
23628	Bokar	four	four	a piː	a + p iː				263				
24906	Yidu	four	four	kɑ³¹pɹɯi⁵⁵	k ɑ ³¹ + p ɹ ɯ i ⁵⁵				263				
30834	Old_Chinese		four	slij←s	s l i j + s			四	263				
31070	Old_Burmese		four	liyḥ	l i j ḥ/				263				
31300	Limbu		four		l i s i				263				
31314	Khaling		four		bh ɛ̂ l				263				
31618	Wobzi_Khroskyabs		four	vdə́	v d ə́				263				
31878	Chepang	four	four	pləy	p l ə j				263				
32136	Garo	four (num)	four	-bri	b r i				263				
32411	Thulung		four	blʌ:	b l ʌː				263				
32708	Hakha_Chin	four (num.)	four	pali	p a l îi/i				263				
33079	Bunan	four	four	piː	p iː		Comment (by Widmer2014): «ZZ bing ~ zhi / PTB *ləy»		263				
33191	Byangsi	four	four	pi	p i				263				
33413	Rongpo	four	four	pi	p i				263				
33643	Kulung	four. (num.)	four	li:ci	l iː tʃ i				263				
33920	Bantawa	four	four	lek-ka	l e k + k a				263				
34439	Bola	four	four	məi³¹	m ə i ³¹				263				
34496	Maru	four	four	pjik³¹	p j i k ³¹				263				
34595	Rangoon		four	le⁵⁵	l e ⁵⁵				263				
34724	Achang_Longchuan	four	four	mi³¹	m i ³¹				263				
34725	Atsi	four	four	mji²¹	m j i ²¹				263				
34727	Lashi	four	four	mei³³	m e i ³³				263				
34729	Xiandao	four	four	mi⁵⁵	m i ⁵⁵				263				
35725	Bahing	four (num)	four	le	l e				263				
35920	Lushai	four	four	pa◦li	p a + l i				263				
36272	Beijing		four	sɿ⁵¹	s ɿ ⁵¹				263				
36273	Guangzhou		four	sei³³	s e i ³³				263				
36274	Chaozhou		four	si¹³	s i ¹³				263				
36275	Longgang		four	si⁵⁴	s i ⁵⁴				263				
36276	Jieyang		four	si¹³	s i ¹³				263				
36277	Xingning		four	sɿ⁵³	s ɿ ⁵³				263				
37566	Ukhrul	four	four	mə-ti	m ə + t i				263				
37774	Hayu	four (num)	four	bli	b l i				263				
37958	Tangut		four	ljɨɨr	l j ɨɨ/ɨː r				263				
38270	Mikir		four	phlī	pʰ l ī/iː		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phli, phili[...]» (page: 286)		263				
#
3835	Old_Tibetan	full	full	gaŋ	g a ŋ			满	1085				
3849	Limbu	full	full	tims-	t i m s +			满	1570				
3864	Japhug	full	full	mtsʰɤt	m tsʰ ɤ t			满	1357				
3868	Tangut	full	full	sə¹	s ə ¹			满	1357				
16996	Jingpho	full	full	phʒiŋ⁵⁵	pʰ ʒ i ŋ ⁵⁵				149				
17551	Tibetan_Xiahe	full	full	kaŋ wo	k a ŋ _ w o				1085				
18009	rGyalrong_Maerkang	full	full	kə mȵot	k ə _ m ȵ o t				978				
18352	Tibetan_Lhasa	full	full	khaŋ⁵²◦pa	kʰ a ŋ ⁵² + p a		??		1085				
19281	Daofu	full	full	rə xsɛ	r ə + x s ɛ				1357				
19726	Dulong	full	full	dɑm⁵³	d ɑ m ⁵³				1570				
19879	Tibetan_Alike	full	full	kaŋ	k a ŋ				1085				
21870	Darang_Taraon	full	full	blɯŋ⁵⁵	b l ɯ ŋ ⁵⁵				149				
22599	Bokar	full	full	biŋ	b i ŋ				149				
23469	Tibetan_Batang	full	full	kõ¹³	k õ ∼ ¹³				1085				
23686	Zhaba_Daofu_County	full	full	ʌ⁵⁵pei⁵⁵	ʌ ⁵⁵ + p e i ⁵⁵				2705				
23687	Lisu	full	full	bi̱³³	b i̠ ³³				149				
25049	Yidu	full	full	bɹoŋ⁵⁵bɑ⁵⁵	b ɹ o ŋ ⁵⁵ + b ɑ ⁵⁵				149				
30840	Old_Chinese		full	leŋ	l e ŋ			满	149				
31071	Old_Burmese		full	plañʔ	p l a ɲ ʔ				149				
31624	Wobzi_Khroskyabs		full	fsǽ	f s ǽ/æ				1357				
31883	Chepang	full	full	dyam	d j a m				1570				
32140	Garo	full (vi)	full	gap-a	g a p + a				3945				
32323	Old_Tibetan		full	bʲiŋs.po	b ʲ/j i ŋ s + p o				149				
32412	Thulung		full	dempa	d e m p a				1570				
32715	Hakha_Chin	full (adj.)	full	1. a khat;	kʰ a t		[full entry: e.g. The glass is full of water = Hrai cu ti a khat 2. thlapa lai; e.g. The moon is full tonight = Tuzan cu thlapa a lai; 3. kheng; e.g. We waited for a full hour = Suimilam pakhat kheng kan hngah.]		1475				
32936	Bunan	full	full	bik	b i k				149				
33192	Byangsi	full	full	tsebindɛ	ts e b i n d ɛ				339				
33414	Rongpo	whole, full	full	pu:rɔ	p uː r ɔ	IA			1740				
33926	Bantawa	all, full, completely	full	bʰeplo	bʱ e p l o				783				
34571	Rangoon		full	pje⁵³	p j e ⁵³				149				
34756	Achang_Longchuan	full adj	full	pʐəŋ³⁵	p ʐ ə ŋ ³⁵				149				
34757	Atsi	full adj	full	pjiŋ⁵⁵	p j i ŋ ⁵⁵				149				
34758	Bola	full adj	full	pjaŋ³⁵	p j a ŋ ³⁵				149				
34760	Lashi	full adj	full	pjəːŋ⁵⁵	p j əː ŋ ⁵⁵				149				
34761	Maru	full adj	full	pjaŋ⁵⁵	p j a ŋ ⁵⁵				149				
34762	Xiandao	full adj	full	pɯŋ³⁵	p ɯ ŋ ³⁵				149				
35921	Lushai	full	full	khat	kʰ a t				1475				
35922	Lushai	full	full	kim	k i m				1476				
36278	Beijing	full	full	man²¹⁴	m a n ²¹⁴			滿	1641				
36279	Guangzhou	full	full	mun²³	m u n ²³			滿	1641				
36280	Chaozhou		full	mũã ∼ ⁵³	m ũ ã ∼ ⁵³				1641				
36281	Longgang		full	man³³	m a n ³³				1641				
36282	Jieyang		full	mũã³¹	m ũ ã ∼ ³¹				1641				
36283	Xingning		full	man⁴⁵	m a n ⁴⁵				1641				
37567	Ukhrul	full	full	kə-pem	k ə + p e m				2037				
37775	Hayu	satisfied (be v.)	full	tsho	tsʰ o				2163				
38430	Mikir		full	plèng	p l è/e ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «pleng(set), teng[...]» (page: 287)		149				
38608	Rabha	full	full	pʰuŋ	pʰ u ŋ				10363				
#
3941	Old_Tibetan	good	good	bzaŋ	b z a ŋ			好	1680				
3954	Khaling	good	good	nʉ-	n ʉ +			好	619				
3955	Limbu	good	good	nu:r-	n uː r +			好	619				
3970	Japhug	good	good	pe	p e			好	179				
3974	Tangut	good	good	ŋạ²	ŋ ạ/a ²			好	1682				
17051	Jingpho	good	good	kă³¹tʃa³³	k ă ³¹ + tʃ a ³³				485				
17222	Yidu	good	good	pɹɑ⁵⁵	p ɹ ɑ ⁵⁵				596				
18051	rGyalrong_Maerkang	good	good	kə hou	k ə _ h o u	Ch好			998				
18064	Motuo_Menba	good	good	lek pu	l e k _ p u	tib legs po			1004				
18405	Tibetan_Lhasa	good	good	ja¹³ko⁵⁵	j a ¹³ + k o ⁵⁵				1099				
18406	Tibetan_Lhasa	good	good	lek¹³po⁵⁵	l e k ¹³ + p o ⁵⁵				1004				
19357	Daofu	good	good	ʁjɛ	ʁ j ɛ				2852				
19358	Daofu	good	good	gɑ ʁjɛ	g ɑ + ʁ j ɛ				2852				
20026	Tibetan_Batang	good	good	jɑ¹³pᴜ⁵³	j ɑ ¹³ + p u ⁵³				1099				
20027	Tibetan_Batang	good	good	zõ⁵⁵bᴜ⁵³	z õ ∼ ⁵⁵ + b u ⁵³				1680				
21823	Zhaba_Daofu_County	good	good	lɪ⁵⁵lɪ⁵⁵	l ɪ ⁵⁵ + l ɪ ⁵⁵				2302				
21911	Darang_Taraon	good	good	pɹɑ⁵⁵	p ɹ ɑ ⁵⁵				596				
22252	Dulong	good	good	gɑm⁵³	g ɑ m ⁵³				2421				
22604	Tibetan_Xiahe	good	good	a dzo	a _ dz o				2481				
22605	Tibetan_Xiahe	good	good	zaŋ	z a ŋ				1680				
23832	Bokar	good	good	po	p o				179				
24782	Tibetan_Alike	good	good	jak kə	j a k _ k ə				1099				
24862	Lisu	good	good	dʑi³³	dʑ i ³³				2945				
30848	Old_Chinese		good	tsˤaŋ	tsˤ a ŋ			好	1680				
30850	Old_Chinese		good	qʰˤuʔ	qʰˤ u ʔ			好	1642				
31072	Old_Burmese		good	ko₂ṅḥ	k o₂/o ṅ/ŋ ḥ/				1060				
31627	Wobzi_Khroskyabs		good	tsʰâ	tsʰ â				3751				
31884	Chepang	generous, good	good	hluŋ thoŋ-	h l u ŋ + tʰ o ŋ				3819				
31885	Chepang	good (B)	good	dyanh-	d j a n̥				3820				
31886	Chepang	well brewed, not sour (beer), be good (person)	good	jyot-	dʒ j o t				3821				
32069	Japhug		good	sna	s n a				3913				
32143	Garo	good (vi)	good	nam-a	n a m + a				3947				
32413	Thulung		good	dzɵpa	dz ɵ p a				4054				
